Timestamp,SA-base-X,SA-base-Y,SA-base-Z,SA-base-Roll,SA-base-Pitch,SA-base-Yaw,SA-low-X,SA-low-Y,SA-low-Z,SA-low-Roll,SA-low-Pitch,SA-low-Yaw,SA-middle-X,SA-middle-Y,SA-middle-Z,SA-middle-Roll,SA-middle-Pitch,SA-middle-Yaw,SA-up-X,SA-up-Y,SA-up-Z,SA-up-Roll,SA-up-Pitch,SA-up-Yaw
1747834772.4952765,-0.34544825553894043,0.1522981822490692,0.040500666946172714,0.00947737717071905,0.0246730933202724,0.002365023132701747,-0.3475264012813568,0.36066609621047974,-0.0009763265261426568,0.46452167399874283,-0.10489453555538428,0.465153725212715,-0.33962517976760864,0.5705877542495728,0.002132871188223362,2.686288284362543,-0.040391695342548405,-1.4971210417609508,-0.32720398902893066,0.7802043557167053,-0.006178440060466528,4.258339193099701,0.2937833434511627,-3.205145397011655
1747834774.783391,-0.3454495668411255,0.15233559906482697,0.04050121828913689,-0.026005727021160323,-0.020487832989590178,0.06706351845754642,-0.36396682262420654,0.35890689492225647,-0.0014093343634158373,0.3472725097281114,-0.2554495934491249,8.390228897819561,-0.39711400866508484,0.5655027627944946,0.012737768702208996,8.6600258648966,-0.3341041061428925,11.252881787247231,-0.4467991888523102,0.7695245742797852,0.024541744962334633,10.35841465904193,-0.633876296181689,16.16963266074559
1747834777.071538,-0.3457910120487213,0.15238523483276367,0.04047452658414841,-0.18778112057606064,0.23053364384095312,0.04755900188628223,-0.3638971447944641,0.35865774750709534,-0.015030214563012123,-6.449311783961185,0.4809106245474617,8.407560417597843,-0.40246954560279846,0.564393937587738,-0.03264906629920006,-0.6851586012841172,0.8672968057143217,14.058581568124023,-0.4639642834663391,0.7624289989471436,-0.06719344854354858,-5.722964711815622,1.5141745394577892,19.951858385157735
1747834779.3591762,-0.34553229808807373,0.15239590406417847,0.0405389741063118,-0.11759679215862026,-0.009245219656120419,0.0921395886181066,-0.37401971220970154,0.35687437653541565,-0.015574134886264801,-6.611965897381654,0.591122764776336,13.370598618947788,-0.4405279755592346,0.5552321672439575,-0.029626283794641495,1.4012676453567625,1.3590452570435656,23.515110805126167,-0.5417036414146423,0.7369260191917419,-0.05786983296275139,-3.998289967466251,1.6005083772613886,32.90216788565126
1747834781.6470666,-0.34554311633110046,0.15239696204662323,0.04048636928200722,-0.10685636588786794,-0.017988666403811415,0.11544270700882692,-0.37083667516708374,0.3570678234100342,-0.021268721669912338,-9.598640117764337,0.8426648097925885,11.832222311526209,-0.43210485577583313,0.5555946230888367,-0.05047363415360451,-3.5544306294098766,2.202800232556624,22.303979211718396,-0.5275329351425171,0.7359708547592163,-0.10008114576339722,-10.231198848742638,3.282428517787354,31.070617539753968
1747834783.93504,-0.34621569514274597,0.15246769785881042,0.04020211100578308,0.1155990647702734,0.03653851049102937,0.1524080536184961,-0.3657994866371155,0.3586162030696869,-0.001663750852458179,-0.25700480648039575,-0.6071007216661041,9.251120786294189,-0.40563470125198364,0.563823401927948,0.014711716212332249,9.408356807965609,-0.3086273424378717,13.838676636379667,-0.4659014642238617,0.7645493149757385,0.02980118803679943,10.45653114555162,-0.6965066634138302,19.389276523311523
1747834786.2228625,-0.346237450838089,0.152485653758049,0.04020761698484421,0.14271925079472716,0.028963388558421913,0.16153949670757006,-0.3748454451560974,0.3568078279495239,0.0008593972306698561,1.185302698242488,-0.5997083698257138,13.877920664030949,-0.4356057643890381,0.5554468631744385,0.02660374715924263,13.280002111360572,-1.0500240501629907,20.53762671270392,-0.5255247354507446,0.7423551082611084,0.05777605250477791,14.662109905124856,-2.619430436633827,29.270918081479063
1747834788.510297,-0.3461282253265381,0.152408167719841,0.04023606702685356,0.18151495368664794,0.03562460389012915,0.07284221923596532,-0.35587090253829956,0.3594704568386078,0.00687375059351325,3.808198021959653,-0.379063446260002,4.435486574127544,-0.363293319940567,0.5666757225990295,0.038146037608385086,12.846841473355992,0.0023125723444301105,2.3677382810395855,-0.37378937005996704,0.7729545831680298,0.07719780504703522,18.89102934450518,-0.1246362438566367,5.015143948868768
1747834790.7982678,-0.346232146024704,0.15238116681575775,0.040239185094833374,0.23204970662098873,0.027068699795902665,0.060562512820969194,-0.355514258146286,0.35861682891845703,0.015570868737995625,8.569850226356037,-0.34724407595617024,4.6210959384664205,-0.358528733253479,0.561451256275177,0.06720264256000519,19.204769861324998,0.5492375942648647,0.08469673666066628,-0.358018159866333,0.7601392269134521,0.13570940494537354,28.336790179788203,1.1382706647556937,2.0253854949654317
1747834793.0861182,-0.3462187647819519,0.1524159461259842,0.04018114507198334,0.15880072817673596,0.065860051665226,0.005961988790965102,-0.3467617630958557,0.36039140820503235,0.0024381636176258326,2.0089678885404245,-0.27226947919635547,0.01107080477456513,-0.33130839467048645,0.5693997740745544,0.017100146040320396,6.280373504493517,0.4701313270847403,-4.924944570556802,-0.3054717779159546,0.7775447964668274,0.028692789375782013,9.75380466732314,0.08529959549575741,-6.185363130247092
