Timestamp,SA-base-X,SA-base-Y,SA-base-Z,SA-base-Roll,SA-base-Pitch,SA-base-Yaw,SA-low-X,SA-low-Y,SA-low-Z,SA-low-Roll,SA-low-Pitch,SA-low-Yaw,SA-middle-X,SA-middle-Y,SA-middle-Z,SA-middle-Roll,SA-middle-Pitch,SA-middle-Yaw,SA-up-X,SA-up-Y,SA-up-Z,SA-up-Roll,SA-up-Pitch,SA-up-Yaw
1744197634.406532,0.4426248371601105,0.1590571403503418,0.3189810514450073,-0.005875255185790737,-0.0046702413274283235,-0.031399525918911986,0.40267032384872437,0.36655285954475403,0.3158501386642456,-1.8046084340921666,0.10852361829997802,0.4138541569302331,0.4113495647907257,0.5758644938468933,0.31127646565437317,-0.07870336937623051,-0.14950027787847972,-2.1356449324229336,0.4158003628253937,0.7838899493217468,0.2925701141357422,-5.088060092789046,-0.16955314492751405,0.9187316138758737
1744197636.6942544,0.442626953125,0.15903964638710022,0.31898176670074463,-0.0013837587896187564,-0.010094294180003025,0.021233344730987997,0.40333321690559387,0.3666669428348541,0.31631556153297424,-0.745321436925071,-0.5796558204001027,-1.3076106266991352,0.4127935767173767,0.5756989121437073,0.3123525083065033,0.21672248751657786,-0.24944183568841086,-2.344634372942572,0.4182353615760803,0.7838280200958252,0.2943890392780304,-4.972566401771973,-0.3178549835291951,0.5632136406516071
1744197638.981942,0.4426468014717102,0.15907888114452362,0.3190231919288635,-0.011760361388870027,-0.006688835586220514,0.05190979895894022,0.3997608721256256,0.3664882779121399,0.3222596347332001,1.3231841174619412,-0.024361103822400462,1.8706160979532112,0.4037606418132782,0.5755150318145752,0.333122581243515,4.95524847895128,-0.1070626533100417,-1.076167740171237,0.40251854062080383,0.7841557860374451,0.3354785144329071,-0.043086470141397507,0.10760656841710992,2.0461862705275657
1744197641.269856,0.4428195655345917,0.15913046896457672,0.31918442249298096,0.1142319136874572,-0.250720115060871,-0.19232913271682994,0.3901827037334442,0.3664439022541046,0.31569522619247437,-2.052481387145635,0.5647611067930476,7.872682277883557,0.36963626742362976,0.5748292803764343,0.31849002838134766,3.1848601043948004,0.2148163056701019,7.7436985043413475,0.3321879506111145,0.7801569104194641,0.31302863359451294,-2.1565340604682675,-1.1438130750115953,14.490976648334215
1744197643.5577824,0.44284215569496155,0.1591348499059677,0.3192094564437866,0.11065662697282269,-0.265311170385683,-0.2079448026373987,0.39296913146972656,0.36617007851600647,0.3069160282611847,-5.919222403863138,0.34605023184847183,5.472560405990013,0.3745180070400238,0.5740458965301514,0.29024845361709595,-2.4587643772996577,0.517111140595473,8.127794601873816,0.3367583155632019,0.7769284844398499,0.25715458393096924,-10.225169289254259,1.0033528303056776,14.53502164309373
1744197645.8459303,0.44275909662246704,0.15908904373645782,0.3191879391670227,0.0640966521956279,-0.21441941438345336,-0.11677809293877625,0.40255609154701233,0.36588412523269653,0.3055778443813324,-6.75230027913583,0.12544689571480971,0.5076973428875384,0.4040316641330719,0.5736399292945862,0.2790207862854004,-6.728191001247447,0.4074778015127472,2.4711465834049915,0.3932759761810303,0.7761483192443848,0.22754976153373718,-16.401891322596274,0.14563817892291334,4.705598037804472
1744197648.133537,0.44261816143989563,0.1590653508901596,0.319124698638916,-0.03233583494227319,-0.025393510165285814,0.014303632334309448,0.41435515880584717,0.3651476800441742,0.3110574185848236,-4.100062716224581,-0.14535670127828165,-5.349451996618191,0.44360780715942383,0.5714532136917114,0.2867991030216217,-8.572382909079675,-0.09736169370006963,-6.738315978579205,0.4749370515346527,0.7705109119415283,0.23261958360671997,-16.428934949943184,-0.7559423093545471,-8.897860854804044
1744197650.4215114,0.4426229000091553,0.15903857350349426,0.31911614537239075,-0.025106198331470854,-0.007090577126358037,-0.06909651423435355,0.4169953465461731,0.364629328250885,0.30711427330970764,-5.941542344004988,-0.27192390492081125,-6.8749709183151495,0.4514448046684265,0.5686747431755066,0.2728060781955719,-12.075356179276575,-0.3168775363216152,-8.110901965216026,0.4903779625892639,0.7619801759719849,0.20413453876972198,-21.055304620392263,-1.454207836220532,-11.591042080423808
1744197652.709482,0.44263413548469543,0.15905997157096863,0.31910574436187744,-0.033057645179320784,0.004057389741105781,-0.04652435717793146,0.40875425934791565,0.3658335506916046,0.31084519624710083,-4.206638947280137,-0.0876432867515845,-2.6986332787542135,0.4260307252407074,0.5735670924186707,0.2878095507621765,-8.231172321879184,-0.00144586540842902,-3.149932113469509,0.44394421577453613,0.775166392326355,0.23662883043289185,-15.310193565489294,-0.5405809626325561,-4.875575632753505
1744197654.9968312,0.44259461760520935,0.15904900431632996,0.31914034485816956,-0.03268530879018671,-0.014703638253573162,-0.006526006979900562,0.4180035889148712,0.36472854018211365,0.3201013505458832,0.2570009276620802,-0.0738087114399887,-7.29006949599426,0.46272188425064087,0.5691862106323242,0.3138771951198578,-2.2910916741332485,-0.18539780118438765,-13.727587190560524,0.5202434062957764,0.7677110433578491,0.284685343503952,-7.924692718891096,-0.5407229120699868,-17.09450548779996
