Timestamp,SA-base-X,SA-base-Y,SA-base-Z,SA-base-Roll,SA-base-Pitch,SA-base-Yaw,SA-low-X,SA-low-Y,SA-low-Z,SA-low-Roll,SA-low-Pitch,SA-low-Yaw,SA-middle-X,SA-middle-Y,SA-middle-Z,SA-middle-Roll,SA-middle-Pitch,SA-middle-Yaw,SA-up-X,SA-up-Y,SA-up-Z,SA-up-Roll,SA-up-Pitch,SA-up-Yaw
1744187647.8286948,0.4425519108772278,0.1591627299785614,0.3189423680305481,0.08787906671677134,-0.1597941342482159,0.07401469227431107,0.39979955554008484,0.3670670986175537,0.3156132698059082,-0.8374323985441312,-0.012581212565617185,0.5700918889929874,0.40224015712738037,0.5768446922302246,0.311320036649704,0.8646095844161985,-0.23192434462047348,-1.4930423709240253,0.4038996398448944,0.7857260704040527,0.2981531023979187,-1.7781985419851225,0.2558847946174271,1.848290077706238
1744187650.116443,0.4426906406879425,0.15916937589645386,0.3190099596977234,0.16117687169841796,-0.3514366750219309,-0.1285399939764918,0.39979788661003113,0.36691322922706604,0.3134375810623169,-1.6519141061190106,-0.055869563991238026,0.44944738709266646,0.4021380841732025,0.5765417814254761,0.30558958649635315,0.07284964899212266,-0.07798589639775151,-1.4537194021865159,0.40480995178222656,0.7850232124328613,0.2869226336479187,-3.721313188033647,0.1460856434489636,1.0566982179076296
1744187652.4041803,0.442575067281723,0.15914347767829895,0.31896597146987915,0.09175704214650238,-0.16048517727288994,0.07123724826577611,0.4001547396183014,0.36687174439430237,0.3136367201805115,-1.5865859355490008,-0.06676040874515994,0.15191752044991888,0.4031820297241211,0.5765355229377747,0.3060488998889923,0.16504435911395737,-0.1907367428038477,-1.7162877805209344,0.4065905511379242,0.7849732041358948,0.28764256834983826,-3.525659631116068,0.30284314801925255,0.875486107724452
1744187654.6919816,0.44253942370414734,0.15914909541606903,0.31894761323928833,0.08434512174162496,-0.16481783942981124,0.03344456201228703,0.40332871675491333,0.3666805326938629,0.31402215361595154,-1.3887193714505142,-0.06464860538289896,-1.3089365721844763,0.41300398111343384,0.5760989785194397,0.30644306540489197,-0.13892234493639086,-0.15976856262307748,-3.5407806993064703,0.4251762628555298,0.7840169072151184,0.2868121862411499,-3.7839296551602755,0.13709576276700694,-2.0019281656413237
1744187656.9801528,0.44256940484046936,0.1591521054506302,0.3189595937728882,0.06623549106220299,-0.1513258359224094,-0.01321201710357561,0.40671858191490173,0.3662315607070923,0.3077250123023987,-4.174767025165514,-0.23498490869128846,-3.1307007157175306,0.42084425687789917,0.5743223428726196,0.2836965322494507,-5.977922818780014,-0.3321641850967271,-4.206692281270137,0.4387553334236145,0.7779226303100586,0.23921525478363037,-11.813406203094532,-0.2379984574724309,-4.4591961582828095
1744187659.2675457,0.44255900382995605,0.15915919840335846,0.31895211338996887,0.07701361339531516,-0.13808054843318393,0.017570508208759026,0.40329721570014954,0.366523414850235,0.308296263217926,-3.892147020669277,-0.12586204438028603,-1.3820803612780366,0.4107441008090973,0.5752074718475342,0.286135733127594,-5.865058144771876,0.16218096339503035,-2.165737839938502,0.42090022563934326,0.7799277901649475,0.24400939047336578,-11.11823767947407,-0.08001472801146428,-1.8049996373407846
1744187661.5555809,0.44273996353149414,0.15922628343105316,0.31898728013038635,0.1925765230468605,-0.38598949216886563,-0.2656780012307565,0.39565449953079224,0.3665555417537689,0.3043947219848633,-5.700304618654813,0.0833130203745007,2.800206089747314,0.38343217968940735,0.5742383003234863,0.2778375744819641,-5.4737879466106945,0.47000026945226664,4.792314158066725,0.3625694215297699,0.777906060218811,0.2326706498861313,-12.47938175452333,0.43568385446237273,7.551819442233884
1744187663.8435307,0.44269031286239624,0.15921585261821747,0.3189505934715271,0.16635175039856537,-0.33509322169130734,-0.11868953410308983,0.3959582448005676,0.36695048213005066,0.31460562348365784,-1.2740687198836402,0.11392804770789255,2.7038172092592254,0.3894369304180145,0.5765954852104187,0.31207275390625,1.859114942035453,0.39090250845856395,1.7003017378277494,0.378197580575943,0.7854843735694885,0.3009546399116516,-1.8926868963830101,-0.0033820459682989933,5.792363420220632
1744187666.1312177,0.4426977038383484,0.15923422574996948,0.31902024149894714,0.1714511007239384,-0.3332699762146464,-0.10840767638796052,0.3930743634700775,0.3671495020389557,0.3185248076915741,0.8184156934105,0.15701556937639327,3.751979089007599,0.38258451223373413,0.5761868953704834,0.32719361782073975,5.868024858182684,0.0332236125414036,1.9245582042219964,0.36704376339912415,0.784704327583313,0.3342813551425934,4.158024905259236,-0.45931286135824895,7.256165641093334
1744187668.4189339,0.44277864694595337,0.15927082300186157,0.3190120458602905,0.23144546135233712,-0.41370034787634097,-0.2315880346852916,0.3847464919090271,0.3668266236782074,0.31433558464050293,-0.6264739569526546,-0.007885284246696544,8.004863368929476,0.35334843397140503,0.5738323926925659,0.3200836777687073,5.3244085531962515,0.29687808403880334,9.423687554154723,0.30699998140335083,0.7777949571609497,0.32543888688087463,3.259761358963002,-0.5127945483116467,17.41018732249536
