Timestamp,SA-base-X,SA-base-Y,SA-base-Z,SA-base-Roll,SA-base-Pitch,SA-base-Yaw,SA-low-X,SA-low-Y,SA-low-Z,SA-low-Roll,SA-low-Pitch,SA-low-Yaw,SA-middle-X,SA-middle-Y,SA-middle-Z,SA-middle-Roll,SA-middle-Pitch,SA-middle-Yaw,SA-up-X,SA-up-Y,SA-up-Z,SA-up-Roll,SA-up-Pitch,SA-up-Yaw
1747860048.9917445,-0.34309133887290955,0.14952638745307922,0.02439149096608162,-0.013066919104836624,-0.021975574493243336,0.0014889742336026198,-0.34549954533576965,0.35886406898498535,-0.013915212824940681,0.23211891984052693,0.05867839868246603,-0.32927408003248576,-0.3430303633213043,0.5690767765045166,-0.012828191742300987,0.8244752863548079,-0.03835165481283604,-1.3474912362450098,-0.34474650025367737,0.7790477871894836,-0.021482672542333603,1.4568041970122143,0.8903578442638208,-1.0520263981370466
1747860051.279611,-0.3431330919265747,0.14959105849266052,0.024383634328842163,-0.03804632120061117,-0.005994602929679495,0.0656663945899547,-0.3592861294746399,0.3575141727924347,-0.018763266503810883,-1.9473860017402462,-0.1289625944393655,6.355303969727614,-0.3908993601799011,0.5652087330818176,-0.020354511216282845,1.670207886712345,0.13963341236581384,9.521927427195743,-0.4413108825683594,0.7687416076660156,-0.03000933863222599,0.08569238047846266,-0.07686578285550899,13.61227489354526
1747860053.5671573,-0.3431350588798523,0.14953967928886414,0.024402981624007225,-0.037601166999365124,-0.011475361914200987,0.04058164915005464,-0.3554052412509918,0.35761457681655884,-0.008783441036939621,2.656917283539221,-0.656169530712147,4.544693680513607,-0.37527114152908325,0.5655724406242371,0.01189922820776701,8.358087053789543,-0.05253630184889292,4.934155890240866,-0.40635818243026733,0.7720891833305359,0.03517010062932968,10.699150146757535,-0.04501116864417264,8.319915232247082
1747860055.854896,-0.3430972993373871,0.14955289661884308,0.02442738600075245,0.007860395057505937,-0.0788860267954406,0.05832993764757573,-0.3692435324192047,0.3549545109272003,-0.0028997675981372595,5.775768117196444,-1.6117261779576477,11.551869939692763,-0.4175269901752472,0.5538899302482605,0.039643287658691406,16.765950620460224,-0.8336353984936172,13.193496492022307,-0.4886727035045624,0.7417458891868591,0.09935694932937622,19.700942215926112,-3.0050973841620365,20.150983736481436
1747860058.1428158,-0.34317001700401306,0.1495780646800995,0.024430882185697556,-0.03267706042240832,-0.0795284339935107,0.17632113856786388,-0.3862531781196594,0.35065001249313354,-0.004293080419301987,4.666706895068902,-2.5876073916388105,20.12107353879545,-0.476780503988266,0.5315364599227905,0.04496091604232788,21.59723466705146,-3.0819284277779646,28.246115394667463,-0.6054419279098511,0.6791185736656189,0.11728284507989883,23.10460779495392,-9.139461179115305,42.78805369527884
1747860060.4307742,-0.34327536821365356,0.14965038001537323,0.02437085472047329,0.3419434272646881,-0.38489318574152376,0.613289718141609,-0.396118700504303,0.3472805321216583,-0.014042210765182972,2.8120504994696143,-1.8004397930370908,25.69638969386624,-0.5140379071235657,0.515439510345459,0.02030991204082966,18.199951361294588,-3.0808843755109705,39.139435393554066,-0.6775075197219849,0.6346521377563477,0.0712192952632904,15.340968646922317,-9.062754722338932,56.91194879351711
1747860062.718509,-0.3431699275970459,0.14962635934352875,0.0244610533118248,0.4861729702002428,-0.3747461515416241,0.5328898556634808,-0.3878921568393707,0.3500296175479889,-0.005651459097862244,5.350721306373165,-2.860200834277938,21.39550484829716,-0.4866691529750824,0.5266287326812744,0.043335672467947006,22.237918025899834,-3.890900097035886,32.059526972362214,-0.6279204487800598,0.6626851558685303,0.11359284818172455,23.34343621731562,-10.392707906936307,47.43839839719554
1747860065.0066335,-0.34328246116638184,0.1496610790491104,0.024351125583052635,0.3922554540859131,-0.4353738176362434,0.820557490955636,-0.390633761882782,0.3492856025695801,-0.012966929003596306,3.363636348978057,-1.915956556453006,22.777940940007017,-0.4965551197528839,0.5255786776542664,0.021758079528808594,17.6708286821536,-2.884709965109458,34.37177508214492,-0.6481778025627136,0.6590554118156433,0.07281067222356796,17.102952434922447,-8.489219564170284,51.86990425080677
1747860067.2945042,-0.3433421552181244,0.14971978962421417,0.024259336292743683,0.21742790815429652,-0.4904750991153173,0.7118331543097453,-0.39170512557029724,0.34896546602249146,-0.02780706062912941,-3.984497626799149,-0.3884821740932484,23.29803082300775,-0.5088707208633423,0.5217610597610474,-0.028618093580007553,6.215447951914204,0.22633052781123214,40.16435995588268,-0.6768767237663269,0.6449455618858337,-0.029404347762465477,0.8731725822932171,-1.8797095856264434,58.47898581026887
1747860069.5821536,-0.343357652425766,0.14976026117801666,0.024212416261434555,0.17292544244855415,-0.4756312237512238,0.7293133504124666,-0.38972344994544983,0.3495209217071533,-0.03717149421572685,-11.11540899805847,-0.3466016237287785,21.925465446799965,-0.5065670013427734,0.5201995372772217,-0.062202248722314835,-1.5540337080872144,2.893248793091205,41.65640275220561,-0.6748497486114502,0.637790322303772,-0.09742504358291626,-10.023223305249841,3.413451186355829,59.124605877650126
