,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SA-base:Marker1,SA-base:Marker1,SA-base:Marker1,SA-base:Marker2,SA-base:Marker2,SA-base:Marker2,SA-base:Marker3,SA-base:Marker3,SA-base:Marker3,SA-low:Marker1,SA-low:Marker1,SA-low:Marker1,SA-low:Marker2,SA-low:Marker2,SA-low:Marker2,SA-low:Marker3,SA-low:Marker3,SA-low:Marker3,SA-low:Marker4,SA-low:Marker4,SA-low:Marker4,SA-middle:Marker1,SA-middle:Marker1,SA-middle:Marker1,SA-middle:Marker2,SA-middle:Marker2,SA-middle:Marker2,SA-middle:Marker3,SA-middle:Marker3,SA-middle:Marker3,SA-up:Marker1,SA-up:Marker1,SA-up:Marker1,SA-up:Marker2,SA-up:Marker2,SA-up:Marker2,SA-up:Marker3,SA-up:Marker3,SA-up:Marker3,Unlabeled 1364,Unlabeled 1364,Unlabeled 1364,Unlabeled 1365,Unlabeled 1365,Unlabeled 1365,Unlabeled 1366,Unlabeled 1366,Unlabeled 1366
,ID,"829355D70F1311F01EF596806C640682","829355D70F1311F01EF596806C640682","829355D70F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D50F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","829355D60F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071E0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071D0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F09071F0F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F0907200F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071C0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071B0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F09071A0F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907190F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907170F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","6F0907180F1311F01EF596806C640682","56D4BA0317D0EDC11F0","56D4BA0317D0EDC11F0","56D4BA0317D0EDC11F0","5724BA0317D0EDC11F0","5724BA0317D0EDC11F0","5724BA0317D0EDC11F0","57C4BA0317D0EDC11F0","57C4BA0317D0EDC11F0","57C4BA0317D0EDC11F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6,0.050000,,,,,,,,,,307.847717,1093.537720,334.693054,296.620605,1090.445679,358.070648,265.932220,1098.984497,319.301422,259.109863,1094.809326,346.567566,294.239349,1304.442871,369.612457,256.429291,1304.561523,348.226715,280.974426,1304.734741,321.820160,238.800308,1507.936646,364.772339,280.629730,1514.450073,365.980591,264.807617,1513.325684,324.871399,229.145096,888.664185,368.294403,274.074310,886.531555,394.943634,327.365540,889.227539,375.784393
7,0.058000,,,,,,,,,,307.845581,1093.542236,334.685974,296.620056,1090.454468,358.069489,265.930603,1098.997681,319.285980,259.106354,1094.802734,346.564117,294.237396,1304.443848,369.609100,256.433441,1304.565796,348.227356,280.968353,1304.736938,321.821075,238.796417,1507.942017,364.772156,280.627045,1514.449951,365.981262,264.807617,1513.332886,324.860840,229.053024,888.655090,368.342010,274.067932,886.536316,394.941010,327.369934,889.245178,375.778992
8,0.067000,,,,,,,,,,307.848511,1093.546387,334.696503,296.620239,1090.456177,358.077118,265.935394,1099.006470,319.299591,259.108521,1094.797852,346.566925,294.233307,1304.437256,369.607452,256.433838,1304.561768,348.221954,280.963104,1304.743652,321.819519,238.798264,1507.947754,364.775421,280.623749,1514.454346,365.984222,264.810333,1513.334229,324.864471,229.033478,888.657715,368.348114,274.381989,886.763245,395.036652,327.382904,889.256348,375.785217
9,0.075000,,,,,,,,,,307.839966,1093.542480,334.695496,296.621826,1090.453247,358.079346,265.926270,1098.998169,319.293976,259.107544,1094.806763,346.569061,294.230316,1304.438477,369.603271,256.434509,1304.565308,348.221680,280.969116,1304.732544,321.815613,238.798126,1507.937988,364.770111,280.627411,1514.447876,365.976898,264.805817,1513.328369,324.870239,229.035660,888.649414,368.338654,274.603638,886.936951,395.112030,327.373535,889.241760,375.779785
10,0.083000,,,,,,,,,,307.842896,1093.539917,334.691742,296.621399,1090.448608,358.073395,265.927673,1098.999146,319.296783,259.108704,1094.807251,346.573425,294.234070,1304.438721,369.606720,256.432770,1304.564941,348.226990,280.957336,1304.735840,321.819672,238.798630,1507.937134,364.775238,280.620514,1514.454346,365.975952,264.802734,1513.337891,324.863556,229.134888,888.672302,368.300385,274.105133,886.580444,395.002625,327.381561,889.254150,375.785004
11,0.092000,,,,,,,,,,307.837585,1093.543945,334.695831,296.621674,1090.455566,358.074341,265.942108,1099.024048,319.289886,259.107361,1094.804199,346.569214,294.230133,1304.438354,369.607635,256.424347,1304.561279,348.228790,280.953278,1304.739746,321.821503,238.801300,1507.943115,364.778595,280.624390,1514.454590,365.979309,264.813293,1513.341309,324.860992,229.051224,888.657349,368.345428,274.332214,886.744751,395.026489,327.387299,889.274719,375.774261
12,0.100000,,,,,,,,,,307.842804,1093.540405,334.690491,296.620483,1090.455933,358.071167,265.934692,1099.006470,319.290283,259.107849,1094.812622,346.568726,294.233429,1304.434692,369.600342,256.423859,1304.557983,348.226868,280.966522,1304.738159,321.813385,238.796082,1507.938477,364.770966,280.624786,1514.451294,365.979309,264.811646,1513.331787,324.860016,229.036285,888.656860,368.348969,274.538055,886.895508,395.098053,327.368103,889.256165,375.773163
13,0.108000,,,,,,,,,,307.840790,1093.544312,334.689697,296.615601,1090.452515,358.073822,265.936981,1099.010254,319.288452,259.106567,1094.808472,346.574036,294.229431,1304.436035,369.604980,256.428528,1304.561523,348.230255,280.950500,1304.739868,321.825073,238.796524,1507.943848,364.776154,280.716827,1514.473877,365.911285,264.809814,1513.339355,324.857239,229.032181,888.659851,368.347321,274.097168,886.572205,394.993317,327.371063,889.260620,375.775024
14,0.117000,,,,,,,,,,307.838684,1093.537354,334.686096,296.617340,1090.452271,358.068817,265.944122,1099.012695,319.284119,259.101715,1094.815796,346.571838,294.230103,1304.443481,369.605316,256.424500,1304.559448,348.225433,280.968048,1304.731323,321.812042,238.798752,1507.941772,364.774048,280.636047,1514.457031,365.962799,264.814453,1513.337280,324.857086,229.036316,888.655640,368.342407,274.335541,886.734131,395.015533,327.367798,889.257874,375.766205
15,0.125000,,,,,,,,,,307.837097,1093.533081,334.682373,296.618469,1090.446899,358.066101,265.942871,1099.000366,319.278931,259.105652,1094.802856,346.562195,294.232758,1304.440796,369.601746,256.425812,1304.566284,348.231476,280.956787,1304.735107,321.812805,238.795135,1507.945435,364.772217,280.623596,1514.451904,365.980804,264.809937,1513.335693,324.856079,229.136230,888.674133,368.287170,274.083740,886.561157,394.974640,327.363129,889.245667,375.770813
